category,company,first_seen_at,id,last_seen_at,program,published_at,raw_category,source,stage,subcategory,title,url,locations,tags
内容,快手,2026-08-25T00:31:22+00:00,kuaishou:19fbb5583e184f0cb203d1ebfeee1119,2026-08-25T18:29:22+00:00,实习招聘,,J1030,快手招聘,实习,内容策划,【留用实习】策略运营-内容,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=19fbb5583e184f0cb203d1ebfeee1119,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:b0dabe00abac4ea0ae0474a8adcc17b1,2026-08-25T18:29:22+00:00,实习招聘,,J1021,快手招聘,实习,产品经理,【留用实习】策略产品经理-社区治理,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=b0dabe00abac4ea0ae0474a8adcc17b1,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:27ab82998e5a4ba3aad7a9b7ed75979d,2026-08-25T18:29:22+00:00,实习招聘,,J1021,快手招聘,实习,产品经理,【留用实习】策略产品经理-商业化方向,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=27ab82998e5a4ba3aad7a9b7ed75979d,北京,商业化
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:28c7c54bfba547b1a7204d86df1c20fd,2026-08-25T18:29:22+00:00,实习招聘,,J1021,快手招聘,实习,产品经理,【留用实习】策略产品经理,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=28c7c54bfba547b1a7204d86df1c20fd,北京 | 深圳,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:266cb6902a1d44579d6d793f1b2a67ce,2026-08-25T18:29:22+00:00,实习招聘,,J1028,快手招聘,实习,用户运营,【留用实习】用户运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=266cb6902a1d44579d6d793f1b2a67ce,北京,
用户研究,快手,2026-08-25T00:31:22+00:00,kuaishou:4cd511694c3942eca5edd6926df77fb6,2026-08-25T18:29:22+00:00,实习招聘,,analysis,快手招聘,实习,用户研究,【留用实习】用户研究员,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=4cd511694c3942eca5edd6926df77fb6,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:5243b6f3709844b68645103f5e44f26b,2026-08-25T18:29:22+00:00,实习招聘,,J1022,快手招聘,实习,产品经理,【留用实习】用户产品经理-音乐方向,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=5243b6f3709844b68645103f5e44f26b,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:9fea52e14b8742efae7b90b22544f4d6,2026-08-25T18:29:22+00:00,实习招聘,,J1022,快手招聘,实习,产品经理,【留用实习】用户产品经理,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=9fea52e14b8742efae7b90b22544f4d6,北京 | 深圳,
游戏,快手,2026-08-25T00:31:22+00:00,kuaishou:07b65ad3adab45c29cee8a18b51b222d,2026-08-25T18:29:22+00:00,实习招聘,,gamePlanning,快手招聘,实习,游戏策划,【留用实习】游戏系统策划,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=07b65ad3adab45c29cee8a18b51b222d,杭州,
游戏,快手,2026-08-25T00:31:22+00:00,kuaishou:226dab345a82466f8d5de661ca496b3d,2026-08-25T18:29:22+00:00,实习招聘,,gamePlanning,快手招聘,实习,游戏策划,【留用实习】游戏数值策划,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=226dab345a82466f8d5de661ca496b3d,杭州,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:c33fcaaa44fb4f799f0c78473ecb3328,2026-08-25T18:29:22+00:00,实习招聘,,J1035,快手招聘,实习,其他运营,【留用实习】海外运营-阿拉伯语,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=c33fcaaa44fb4f799f0c78473ecb3328,北京,国际化
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:70fede33e2464384a3db9b615a2270ef,2026-08-25T18:29:22+00:00,实习招聘,,J1035,快手招聘,实习,其他运营,【留用实习】海外运营-葡语,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=70fede33e2464384a3db9b615a2270ef,北京,国际化
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:2ea1041bc7e646238f29690f773f89dc,2026-08-25T18:29:22+00:00,实习招聘,,J1035,快手招聘,实习,其他运营,【留用实习】海外运营-印尼语,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=2ea1041bc7e646238f29690f773f89dc,北京,国际化
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:d37d570cebfd420a81fd68427c93272f,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,视觉设计,【留用实习】海外视觉设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=d37d570cebfd420a81fd68427c93272f,北京,国际化
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:6cab31b58c33413098211b05601c2c44,2026-08-25T18:29:22+00:00,实习招聘,,J1023,快手招聘,实习,产品经理,【留用实习】海外电商产品经理,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=6cab31b58c33413098211b05601c2c44,北京,国际化
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:dcae0069a9a6460bb348fe0f61dbab73,2026-08-25T18:29:22+00:00,实习招聘,,J1035,快手招聘,实习,其他运营,【留用实习】海外用户增长运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=dcae0069a9a6460bb348fe0f61dbab73,北京,增长 | 国际化
数据分析,快手,2026-08-25T00:31:22+00:00,kuaishou:6cbaac3556cc4227b5dafa35600cb317,2026-08-25T18:29:22+00:00,实习招聘,,analysis,快手招聘,实习,数据分析,【留用实习】海外数据分析师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=6cbaac3556cc4227b5dafa35600cb317,北京,国际化
战略投资,快手,2026-08-25T00:31:22+00:00,kuaishou:6f5c4bd59b684c0fa9301de53a6dd185,2026-08-25T18:29:22+00:00,实习招聘,,analysis,快手招聘,实习,战略研究,【留用实习】海外战略分析师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=6f5c4bd59b684c0fa9301de53a6dd185,北京,国际化
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:dfb9d265b28945f898638db64f17090b,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,其他设计,【留用实习】海外体验设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=dfb9d265b28945f898638db64f17090b,北京,国际化
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:adb99507c4c74aa0ba2b8ff3698939d6,2026-08-25T18:29:22+00:00,实习招聘,,J1023,快手招聘,实习,产品运营,【留用实习】海外产品运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=adb99507c4c74aa0ba2b8ff3698939d6,北京,国际化
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:acf4dd20bec34ccd8af32936d6b9e8a7,2026-08-25T18:29:22+00:00,实习招聘,,J1023,快手招聘,实习,产品经理,【留用实习】海外产品经理,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=acf4dd20bec34ccd8af32936d6b9e8a7,北京,国际化
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:4903cd6e2edf4db8b8f8c2d110f717fb,2026-08-25T18:29:22+00:00,实习招聘,,J1028,快手招聘,实习,其他运营,【留用实习】活动运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=4903cd6e2edf4db8b8f8c2d110f717fb,北京,
数据分析,快手,2026-08-25T00:31:22+00:00,kuaishou:071942a4abcf4b959b9f4aeb49b01bd9,2026-08-25T18:29:22+00:00,实习招聘,,analysis,快手招聘,实习,数据分析,【留用实习】数据分析师-风控治理方向,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=071942a4abcf4b959b9f4aeb49b01bd9,北京,
数据分析,快手,2026-08-25T00:31:22+00:00,kuaishou:e7a60f0011c84a8d844549b7d5603f87,2026-08-25T18:29:22+00:00,实习招聘,,analysis,快手招聘,实习,数据分析,【留用实习】数据分析师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=e7a60f0011c84a8d844549b7d5603f87,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:cacda7541cd34f10b00dc0656b804d08,2026-08-25T18:29:22+00:00,实习招聘,,J1025,快手招聘,实习,产品经理,【留用实习】数据产品经理,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=cacda7541cd34f10b00dc0656b804d08,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:f8d1e3f269db4202beac0a487f72a431,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,其他设计,【留用实习】插画设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=f8d1e3f269db4202beac0a487f72a431,北京,
战略投资,快手,2026-08-25T00:31:22+00:00,kuaishou:abd67fe9052e45898c6ed9cc6a5393d0,2026-08-25T18:29:22+00:00,实习招聘,,analysis,快手招聘,实习,战略研究,【留用实习】战略分析师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=abd67fe9052e45898c6ed9cc6a5393d0,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:3e0b765db9354a06b7a6d43921d72ebb,2026-08-25T18:29:22+00:00,实习招聘,,J1024,快手招聘,实习,产品经理,【留用实习】平台产品经理-本地生活,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=3e0b765db9354a06b7a6d43921d72ebb,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:f553dd4b64934cd08b6a5e1d122af29d,2026-08-25T18:29:22+00:00,实习招聘,,J1024,快手招聘,实习,产品经理,【留用实习】平台产品经理-智能平台,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=f553dd4b64934cd08b6a5e1d122af29d,上海 | 杭州,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:6327549909a842deb87409a3b8541af6,2026-08-25T18:29:22+00:00,实习招聘,,J1024,快手招聘,实习,商业产品,【留用实习】平台产品经理-商业产品,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=6327549909a842deb87409a3b8541af6,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:e961299b61ca48f6aed6fc01259331a8,2026-08-25T18:29:22+00:00,实习招聘,,J1024,快手招聘,实习,产品经理,【留用实习】平台产品经理-创作者平台,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=e961299b61ca48f6aed6fc01259331a8,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:fb9dd9ac0dac4bd19bdeb7fd1fe9e278,2026-08-25T18:29:22+00:00,实习招聘,,J1024,快手招聘,实习,产品经理,【留用实习】平台产品经理-企业效能,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=fb9dd9ac0dac4bd19bdeb7fd1fe9e278,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:8721bc7062934d6ab2f2b6aeba8f6375,2026-08-25T18:29:22+00:00,实习招聘,,J1024,快手招聘,实习,产品经理,【留用实习】平台产品经理-AI平台,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=8721bc7062934d6ab2f2b6aeba8f6375,北京,AI
市场,快手,2026-08-25T00:31:22+00:00,kuaishou:940b1007ede749feba0b09a5d41fc786,2026-08-25T18:29:22+00:00,实习招聘,,marketing,快手招聘,实习,市场营销,【留用实习】市场营销与策划,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=940b1007ede749feba0b09a5d41fc786,北京,
市场,快手,2026-08-25T00:31:22+00:00,kuaishou:1589d769e2d34a19b3297b4a1a9e0dac,2026-08-25T18:29:22+00:00,实习招聘,,marketing,快手招聘,实习,市场营销,【留用实习】市场推广与策划,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=1589d769e2d34a19b3297b4a1a9e0dac,北京,
商务拓展,快手,2026-08-25T00:31:22+00:00,kuaishou:44e47eaa8fde47f9a87c4490dc8bc949,2026-08-25T18:29:22+00:00,实习招聘,,marketing,快手招聘,实习,商务拓展,【留用实习】商务拓展专员-音乐方向,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=44e47eaa8fde47f9a87c4490dc8bc949,北京,
商务拓展,快手,2026-08-25T00:31:22+00:00,kuaishou:d8f252ea938345baa0b0b8a8b01221b6,2026-08-25T18:29:22+00:00,实习招聘,,marketing,快手招聘,实习,商务拓展,【留用实习】商务拓展专员,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=d8f252ea938345baa0b0b8a8b01221b6,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:a7721ea20ed14deeaea7c118ff608714,2026-08-25T18:29:22+00:00,实习招聘,,sales,快手招聘,实习,销售运营,【留用实习】商业化销售运营专员,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=a7721ea20ed14deeaea7c118ff608714,北京,商业化
销售,快手,2026-08-25T00:31:22+00:00,kuaishou:f9d98396b451495b8b94a5b59fa3943e,2026-08-25T18:29:22+00:00,实习招聘,,sales,快手招聘,实习,销售,【留用实习】商业化广告销售,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=f9d98396b451495b8b94a5b59fa3943e,上海 | 北京,商业化
数据分析,快手,2026-08-25T00:31:22+00:00,kuaishou:691103e2dd044735b40bc78dbca2ff7f,2026-08-25T18:29:22+00:00,实习招聘,,analysis,快手招聘,实习,商业分析,【留用实习】商业分析师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=691103e2dd044735b40bc78dbca2ff7f,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:a2e17dc8104a49a194d0f964325a3393,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,其他设计,【留用实习】创意设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=a2e17dc8104a49a194d0f964325a3393,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:a3bbc0c13c894ed78a3a17228c1fd06a,2026-08-25T18:29:22+00:00,实习招聘,,J1028,快手招聘,实习,内容运营,【留用实习】创作者运营-明星,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=a3bbc0c13c894ed78a3a17228c1fd06a,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:e496e3aaed254c948823ca166f673753,2026-08-25T18:29:22+00:00,实习招聘,,J1028,快手招聘,实习,内容运营,【留用实习】创作者运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=e496e3aaed254c948823ca166f673753,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:670cf8e2743a456187411dc44014fa36,2026-08-25T18:29:22+00:00,实习招聘,,J1029,快手招聘,实习,内容运营,【留用实习】内容运营-音乐,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=670cf8e2743a456187411dc44014fa36,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:62959f83916749e883e577ec230b1bbb,2026-08-25T18:29:22+00:00,实习招聘,,J1029,快手招聘,实习,内容运营,【留用实习】内容运营-运动,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=62959f83916749e883e577ec230b1bbb,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:0527da1f793e4d01a222dc4dcbbab425,2026-08-25T18:29:22+00:00,实习招聘,,J1029,快手招聘,实习,内容运营,【留用实习】内容运营-游戏,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=0527da1f793e4d01a222dc4dcbbab425,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:c6d38c0f78ac40afbd15c50f5cb5b447,2026-08-25T18:29:22+00:00,实习招聘,,J1029,快手招聘,实习,内容运营,【留用实习】内容运营-二次元,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=c6d38c0f78ac40afbd15c50f5cb5b447,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:73c93b78abb54c65b9ad942bc7879863,2026-08-25T18:29:22+00:00,实习招聘,,J1029,快手招聘,实习,内容运营,【留用实习】内容运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=73c93b78abb54c65b9ad942bc7879863,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:ba86a4d47c284b2a9a553480c9249eac,2026-08-25T18:29:22+00:00,实习招聘,,J1033,快手招聘,实习,其他运营,【留用实习】信息安全运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=ba86a4d47c284b2a9a553480c9249eac,北京,
运营,快手,2026-08-25T00:31:22+00:00,kuaishou:56f6e0b0c6b44bfd9f9b0d6f51a963cb,2026-08-25T18:29:22+00:00,实习招聘,,J1026,快手招聘,实习,产品运营,【留用实习】产品运营-商业产品,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=56f6e0b0c6b44bfd9f9b0d6f51a963cb,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:9e2a9fc2ace441e9b2e0d6a202a62108,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,交互设计,【留用实习】交互设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=9e2a9fc2ace441e9b2e0d6a202a62108,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:998f4cc2f07e4788b5e3bd919d69337d,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,其他设计,【留用实习】UX设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=998f4cc2f07e4788b5e3bd919d69337d,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:58e4d049855c48909ec5932108a77bc6,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,UI设计,【留用实习】UI设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=58e4d049855c48909ec5932108a77bc6,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:98110a1c60e64c64b183a3e78d11d1df,2026-08-25T18:29:22+00:00,实习招聘,,function,快手招聘,实习,人力资源,【留用实习】HR-生态用工COE,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=98110a1c60e64c64b183a3e78d11d1df,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:07c91d9be4e74d8aae2f0cfc01ce5d06,2026-08-25T18:29:22+00:00,实习招聘,,function,快手招聘,实习,招聘,【留用实习】HR-招聘类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=07c91d9be4e74d8aae2f0cfc01ce5d06,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:0eaf0813c6704cdfb819f9afb087b20f,2026-08-25T18:29:22+00:00,实习招聘,,function,快手招聘,实习,人力资源,【留用实习】HR-BP类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=0eaf0813c6704cdfb819f9afb087b20f,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:28207b42b882462c8673c990f7b4d982,2026-08-25T18:29:22+00:00,实习招聘,,function,快手招聘,实习,人力资源,【留用实习】HR-AI超级个体方向,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=28207b42b882462c8673c990f7b4d982,北京,AI
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:3976f9fafa7b4db890d292baf6c397d5,2026-08-25T18:29:22+00:00,实习招聘,,design,快手招聘,实习,其他设计,【留用实习】AIGC设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=3976f9fafa7b4db890d292baf6c397d5,北京,AI
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:76ddeda17f894effb47f365a62fd4353,2026-08-25T18:29:22+00:00,实习招聘,,J1016,快手招聘,实习,游戏美术,【留用实习】AIGC技术美术,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=76ddeda17f894effb47f365a62fd4353,北京,AI
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:6dc8236b17ef4caaa9b9af9d0156ef4d,2026-08-25T18:29:22+00:00,实习招聘,,J1022,快手招聘,实习,产品经理,【留用实习】AI Agent产品经理,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=6dc8236b17ef4caaa9b9af9d0156ef4d,北京,AI
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:f4c0709ed39f43ca978aa214b520eee2,2026-08-25T18:29:22+00:00,实习招聘,,function,快手招聘,实习,HRBP,【暑期实习】人力资源-HRBP,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=f4c0709ed39f43ca978aa214b520eee2,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:20e7dc81caaf449b9fb0e16031ac59e9,2026-08-25T18:29:22+00:00,实习招聘,,J1007,快手招聘,实习,视觉设计,【快Star实习】多模态理解工程师-视觉生成,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=20e7dc81caaf449b9fb0e16031ac59e9,深圳 | 北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:9b125f7e748f488f86c815b01a5d15f7,2026-08-25T18:29:22+00:00,校园招聘,,J1007,快手招聘,校招,视觉设计,【快Star】多模态理解工程师-视觉生成,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=9b125f7e748f488f86c815b01a5d15f7,深圳 | 北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:1e50f6fa87944451bceaaaf721d1bb44,2026-08-25T18:29:22+00:00,校园招聘,,design,快手招聘,校招,其他设计,UX设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=1e50f6fa87944451bceaaaf721d1bb44,北京 | 深圳,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:ff4296f03d244542b7412bcfbaf5c1c9,2026-08-25T18:29:22+00:00,校园招聘,,design,快手招聘,校招,其他设计,UX设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=ff4296f03d244542b7412bcfbaf5c1c9,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:04d53fe72a6a47aeb64e04158a8a080f,2026-08-25T18:29:22+00:00,校园招聘,,design,快手招聘,校招,UI设计,UI设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=04d53fe72a6a47aeb64e04158a8a080f,北京,
设计,快手,2026-08-25T00:31:22+00:00,kuaishou:13321bf2595640eabe0dc36b7dc95857,2026-08-25T18:29:22+00:00,校园招聘,,design,快手招聘,校招,UI设计,UI设计师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=13321bf2595640eabe0dc36b7dc95857,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:113624b206f94680980a1ecc098c282a,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-薪酬福利类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=113624b206f94680980a1ecc098c282a,北京,
战略投资,快手,2026-08-25T00:31:22+00:00,kuaishou:cf1156a8915a44499cfb85c59629023b,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,战略研究,HR-组织战略分析师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=cf1156a8915a44499cfb85c59629023b,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:82f7d6ccb7484f1989cf283f15b33ee3,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-组织发展,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=82f7d6ccb7484f1989cf283f15b33ee3,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:4c8c605f0eae417da12ac005875fd28f,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-管理研究类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=4c8c605f0eae417da12ac005875fd28f,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:e3fea1eb2ade4170aa05bca5e581cff4,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-福利活动运营,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=e3fea1eb2ade4170aa05bca5e581cff4,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:929701956b4544898d8253c5930910bf,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-流程与运营类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=929701956b4544898d8253c5930910bf,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:8b948be325f345ac9f4732670c37e45e,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,招聘,HR-招聘运营类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=8b948be325f345ac9f4732670c37e45e,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:437c1e7b4def4a26a966c379b9a3bae9,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,招聘,HR-招聘类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=437c1e7b4def4a26a966c379b9a3bae9,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:9bf7458a414948e49e8d93ff774f8d84,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,招聘,HR-招聘类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=9bf7458a414948e49e8d93ff774f8d84,北京,
战略投资,快手,2026-08-25T00:31:22+00:00,kuaishou:8e3da806e7c547d9866a1d9cde14694e,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,战略研究,HR-战略招聘,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=8e3da806e7c547d9866a1d9cde14694e,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:f1c64fcf09954b878ec17e30c239a9e8,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-企业文化类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=f1c64fcf09954b878ec17e30c239a9e8,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:d1ea12a3710443e1b799628c19664795,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-企业文化类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=d1ea12a3710443e1b799628c19664795,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:59ed4cb841f143eb84fd806c926e269f,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-BP类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=59ed4cb841f143eb84fd806c926e269f,北京,
HR,快手,2026-08-25T00:31:22+00:00,kuaishou:7caf8063b1774eae8293c8c91ded2c3f,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,人力资源,HR-BP类,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=7caf8063b1774eae8293c8c91ded2c3f,北京,
产品,快手,2026-08-25T00:31:22+00:00,kuaishou:2a710f400f9043f8a04840bfcaa96754,2026-08-25T18:29:22+00:00,校园招聘,,J1024,快手招聘,校招,商业产品,AI商业化产品经理-PDE,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=2a710f400f9043f8a04840bfcaa96754,北京,商业化 | AI
